https://anwaroptical.pk/wp-content/uploads/2026/03/IMG_20260224_2004322-scaled.jpg	product-196-1.jpg
https://anwaroptical.pk/wp-content/uploads/2025/02/1000385355.png	men-s-sheet-1.png
https://anwaroptical.pk/wp-content/uploads/2025/02/1000385349.png	men-s-sheet-2.png
https://anwaroptical.pk/wp-content/uploads/2025/02/1000385337-1.png	men-s-sheet-3.png
https://anwaroptical.pk/wp-content/uploads/2025/02/1000385343.png	men-s-sheet-4.png
https://anwaroptical.pk/wp-content/uploads/2025/02/1000385344.png	men-s-sheet-5.png
https://anwaroptical.pk/wp-content/uploads/2025/02/1000384890.png	ringmaster-1.png
https://anwaroptical.pk/wp-content/uploads/2025/02/1000384629.png	ringmaster-2.png
https://anwaroptical.pk/wp-content/uploads/2025/02/1000384631-1.png	ringmaster-3.png
https://anwaroptical.pk/wp-content/uploads/2025/02/1000384886.png	ringmaster-4.png
https://anwaroptical.pk/wp-content/uploads/2025/02/1000384367.png	sheet-eyewear-1.png
https://anwaroptical.pk/wp-content/uploads/2025/02/1000384363.png	sheet-eyewear-2.png
https://anwaroptical.pk/wp-content/uploads/2025/02/10003843523-scaled.jpg	sheet-eyewear-3.jpg
https://anwaroptical.pk/wp-content/uploads/2025/02/1000384361.png	sheet-eyewear-4.png
https://anwaroptical.pk/wp-content/uploads/2025/02/10003838362-scaled.jpg	sheet-eyewear-5.jpg
https://anwaroptical.pk/wp-content/uploads/2025/02/10003838233.jpg	sheet-eyewear-mens-1.jpg
https://anwaroptical.pk/wp-content/uploads/2025/02/10003837923.jpg	sheet-eyewear-mens-2.jpg
https://anwaroptical.pk/wp-content/uploads/2025/02/10003837902.jpg	sheet-eyewear-mens-3.jpg
https://anwaroptical.pk/wp-content/uploads/2025/02/10003837882.jpg	sheet-eyewear-mens-4.jpg
https://anwaroptical.pk/wp-content/uploads/2025/02/10003778582.jpg	metal-ladies-eyewear-1.jpg
https://anwaroptical.pk/wp-content/uploads/2025/02/10003778442.png	metal-ladies-eyewear-2.png
https://anwaroptical.pk/wp-content/uploads/2025/02/10003778513.jpg	metal-ladies-eyewear-3.jpg
https://anwaroptical.pk/wp-content/uploads/2025/02/10003778393.png	metal-ladies-eyewear-4.png
https://anwaroptical.pk/wp-content/uploads/2025/02/IMG_20250130_1426304003.jpg	metal-cat-eye-ladies-1.jpg
https://anwaroptical.pk/wp-content/uploads/2025/02/IMG_20250130_1424544572.jpg	metal-cat-eye-ladies-2.jpg
https://anwaroptical.pk/wp-content/uploads/2025/02/IMG_20250130_1425250842.jpg	metal-cat-eye-ladies-3.jpg
https://anwaroptical.pk/wp-content/uploads/2025/02/10003747832.jpg	metal-ladies-eyewear-32118-1.jpg
https://anwaroptical.pk/wp-content/uploads/2025/02/IMG_20250130_142203741_HDR_2-removebg3.png	metal-ladies-eyewear-32118-2.png
https://anwaroptical.pk/wp-content/uploads/2025/02/IMG_20250130_1421263133.jpg	metal-ladies-eyewear-32118-3.jpg
https://anwaroptical.pk/wp-content/uploads/2025/02/IMG_20250130_142221407_HDR3.png	metal-ladies-eyewear-32118-4.png
https://anwaroptical.pk/wp-content/uploads/2025/01/IMG_20250130_1437253-scaled.jpg	rounded-metal-ladies-eyewear-1.jpg
https://anwaroptical.pk/wp-content/uploads/2025/01/IMG_20250130_1435552-scaled.jpg	rounded-metal-ladies-eyewear-2.jpg
https://anwaroptical.pk/wp-content/uploads/2025/01/IMG_20250130_1435472-scaled.jpg	rounded-metal-ladies-eyewear-3.jpg
https://anwaroptical.pk/wp-content/uploads/2025/01/IMG_20250130_1436152.jpg	rounded-metal-ladies-eyewear-4.jpg
https://anwaroptical.pk/wp-content/uploads/2025/01/IMG_20250130_1435342.jpg	rounded-metal-ladies-eyewear-5.jpg
https://anwaroptical.pk/wp-content/uploads/2025/01/IMG_20250130_1414328843.jpg	metal-penta-shape-ladies-1.jpg
https://anwaroptical.pk/wp-content/uploads/2025/01/IMG_20250130_1148548232.jpg	metal-penta-shape-ladies-2.jpg
https://anwaroptical.pk/wp-content/uploads/2025/01/IMG_20250130_1148430662.jpg	metal-penta-shape-ladies-3.jpg
https://anwaroptical.pk/wp-content/uploads/2025/01/IMG_20250130_1151198772.jpg	metal-penta-shape-ladies-4.jpg
https://anwaroptical.pk/wp-content/uploads/2025/01/IMG_20250130_1433344722.jpg	transparent-sheet-1.jpg
https://anwaroptical.pk/wp-content/uploads/2025/01/IMG_20250130_143137813_HDR3.jpg	transparent-sheet-2.jpg
https://anwaroptical.pk/wp-content/uploads/2025/01/IMG_20250130_1434532.jpg	transparent-sheet-3.jpg
https://anwaroptical.pk/wp-content/uploads/2025/01/IMG_20250130_1432098473.jpg	transparent-sheet-4.jpg
https://anwaroptical.pk/wp-content/uploads/2025/01/IMG_20250130_1434324.jpg	transparent-sheet-5.jpg
https://anwaroptical.pk/wp-content/uploads/2025/01/IMG_20250128_1035510584.jpg	sapphire-sheet-frame-1.jpg
https://anwaroptical.pk/wp-content/uploads/2025/01/IMG_20250128_103210827_HDR2.jpg	sapphire-sheet-frame-2.jpg
https://anwaroptical.pk/wp-content/uploads/2025/01/IMG_20250128_103150355_HDR2-1.jpg	sapphire-sheet-frame-3.jpg
https://anwaroptical.pk/wp-content/uploads/2025/01/IMG_20250128_1032485472-1.jpg	sapphire-sheet-frame-4.jpg
https://anwaroptical.pk/wp-content/uploads/2025/01/IMG_20250122_122152580_HDR3.jpg	ladies-glass-sunglass-1.jpg
https://anwaroptical.pk/wp-content/uploads/2025/01/IMG_20250122_120436878_HDR2.jpg	ladies-glass-sunglass-2.jpg
https://anwaroptical.pk/wp-content/uploads/2025/01/IMG_20250122_1203420932.jpg	ladies-glass-sunglass-3.jpg
https://anwaroptical.pk/wp-content/uploads/2025/01/FJIMG_20250122_1205372-scaled.jpg	ladies-glass-sunglass-4.jpg
https://anwaroptical.pk/wp-content/uploads/2025/01/IMG_20250125_1140486773.jpg	ladies-eyewear-1.jpg
https://anwaroptical.pk/wp-content/uploads/2025/01/IMG_20250125_113308026_HDR2.jpg	ladies-eyewear-2.jpg
https://anwaroptical.pk/wp-content/uploads/2025/01/IMG_20250125_1133390442.jpg	ladies-eyewear-3.jpg
https://anwaroptical.pk/wp-content/uploads/2025/01/IMG_20250125_113356252_HDR2.jpg	ladies-eyewear-4.jpg
https://anwaroptical.pk/wp-content/uploads/2025/01/IMG_20250125_113252319_HDR2.jpg	ladies-eyewear-5.jpg
https://anwaroptical.pk/wp-content/uploads/2025/01/IMG_20250125_1137332113.jpg	ladies-fancy-eyewear-1.jpg
https://anwaroptical.pk/wp-content/uploads/2025/01/IMG_20250125_112531848_HDR2.jpg	ladies-fancy-eyewear-2.jpg
https://anwaroptical.pk/wp-content/uploads/2025/01/IMG_20250125_112644755_HDR2.jpg	ladies-fancy-eyewear-3.jpg
https://anwaroptical.pk/wp-content/uploads/2025/01/IMG_20250125_112459176_HDR3.jpg	ladies-fancy-eyewear-4.jpg
https://anwaroptical.pk/wp-content/uploads/2025/01/IMG_20250125_1139524893.jpg	ladies-fancy-eyewear-31985-1.jpg
https://anwaroptical.pk/wp-content/uploads/2025/01/FJIMG_20250125_1147342-scaled.jpg	ladies-fancy-eyewear-31985-2.jpg
https://anwaroptical.pk/wp-content/uploads/2025/01/FJIMG_20250125_1147252.jpg	ladies-fancy-eyewear-31985-3.jpg
https://anwaroptical.pk/wp-content/uploads/2025/01/IMG_20250125_1152484-scaled.jpg	ladies-fancy-eyewear-31985-4.jpg
https://anwaroptical.pk/wp-content/uploads/2025/01/IMG_20241218_195232836_HDR2.jpg	metal-eyewear-1.jpg
https://anwaroptical.pk/wp-content/uploads/2025/01/IMG_20241218_195258062_HDR2.jpg	metal-eyewear-2.jpg
https://anwaroptical.pk/wp-content/uploads/2025/01/IMG_20241218_195143722_HDR2.jpg	metal-eyewear-3.jpg
https://anwaroptical.pk/wp-content/uploads/2025/01/IMG_20241218_195241851_HDR2.jpg	metal-eyewear-4.jpg
https://anwaroptical.pk/wp-content/uploads/2025/01/IMG_20241218_2043212212.jpg	metal-eyewear-5.jpg
https://anwaroptical.pk/wp-content/uploads/2025/01/IMG_20250121_1201454544.jpg	kids-eyewear-sheet-age-10-to-15-years-1.jpg
https://anwaroptical.pk/wp-content/uploads/2025/01/IMG_20250121_1139458542.jpg	kids-eyewear-sheet-age-10-to-15-years-2.jpg
https://anwaroptical.pk/wp-content/uploads/2025/01/IMG_20250121_1138412942.jpg	kids-eyewear-sheet-age-10-to-15-years-3.jpg
https://anwaroptical.pk/wp-content/uploads/2025/01/IMG_20250121_1139000702.jpg	kids-eyewear-sheet-age-10-to-15-years-4.jpg
https://anwaroptical.pk/wp-content/uploads/2025/01/IMG_20250121_123724355_HDR2.jpg	kids-eyewear-sheet-age-10-15-1.jpg
https://anwaroptical.pk/wp-content/uploads/2025/01/IMG_20250121_114837593_HDR2.jpg	kids-eyewear-sheet-age-10-15-2.jpg
https://anwaroptical.pk/wp-content/uploads/2025/01/IMG_20250121_1148537472.jpg	kids-eyewear-sheet-age-10-15-3.jpg
https://anwaroptical.pk/wp-content/uploads/2025/01/IMG_20250121_1149050102.jpg	kids-eyewear-sheet-age-10-15-4.jpg
https://anwaroptical.pk/wp-content/uploads/2025/01/IMG_20250119_134432263_HDR2.jpg	fancy-sheet-1.jpg
https://anwaroptical.pk/wp-content/uploads/2025/01/IMG_20250119_134721130_HDR2.jpg	fancy-sheet-2.jpg
https://anwaroptical.pk/wp-content/uploads/2025/01/IMG_20250119_134749470_HDR2.jpg	fancy-sheet-3.jpg
https://anwaroptical.pk/wp-content/uploads/2025/01/IMG_20250119_134631777_HDR2.jpg	fancy-sheet-4.jpg
https://anwaroptical.pk/wp-content/uploads/2025/01/quality_restoration_20250119171246958.jpg	metal-men-s-eyewear-1.jpg
https://anwaroptical.pk/wp-content/uploads/2025/01/quality_restoration_20250119171211479.jpg	metal-men-s-eyewear-2.jpg
